803,3505.29,590.39,28.559999999999900,60.0,3574.08,508.18,17.5300000000002,38.68000000000000,4629.15,675.98,45.27000000000040,86.09000000000000,3885.37,707.38,46.92000000000010,88.78000000000000,4044.77,584.94,40.57000000000020,58.25,4086.69,555.58,26.20000000000030,39.49000000000000,4206.97,519.69,25.67000000000010,46.29000000000000,4592.68,603.67,41.35999999999970,65.16000000000010,4136.66,521.84,30.19999999999980,43.27000000000000,3910.51,494.92,17.95999999999960,25.85000000000000,3502.52,601.71,31.76000000000020,70.74000000000000,4144.7,589.97,48.32000000000060,79.24000000000000,3820.47,569.27,39.51000000000020,61.60000000000000,4137.54,546.94,26.46000000000000,48.63,3901.91,527.98,27.68000000000030,42.26000000000000,3497.37,559.63,36.470000000000300,63.15000000000000,3522.97,515.93,18.090000000000100,39.57000000000010,3680.73,492.67,20.059999999999900,36.330000000000000,4017.19,513.03,22.309999999999900,36.13,2982.42,525.6,26.759999999999800,42.24000000000000,4371.05,570.38,14.460000000000000,12.030000000000000,4085.22,539.15,26.020000000000000,43.01000000000000,4379.08,558.35,21.86999999999990,40.69999999999990
804,3504.79,590.16,28.38999999999990,59.75,3573.27,507.99,17.540000000000000,38.68000000000000,4627.79,676.12,45.27000000000040,86.09000000000000,3881.48,707.58,46.909999999999900,88.78000000000000,4043.23,584.71,40.559999999999900,58.15000000000000,4087.46,555.62,26.19999999999980,39.49000000000000,4206.19,519.51,25.67000000000010,46.29000000000000,4593.02,603.65,41.349999999999500,65.16000000000000,4133.49,521.42,30.32000000000060,43.35000000000000,3908.52,494.78,17.960000000000000,25.840000000000000,3501.55,601.37,31.69999999999980,70.61000000000000,4147.62,590.17,48.31999999999970,79.24000000000000,3821.01,569.44,39.50999999999980,61.59999999999990,4136.52,546.96,26.459999999999100,48.63,3900.97,528.07,27.69000000000010,42.26000000000000,3497.12,559.72,36.470000000000300,63.15000000000000,3522.62,515.84,18.079999999999900,39.559999999999900,3679.12,492.66,19.98000000000000,36.30000000000000,4013.99,512.77,22.24000000000020,35.97000000000000,2983.08,525.54,26.76000000000020,42.24000000000000,4375.41,573.86,14.449999999999800,12.030000000000000,4084.19,538.89,25.9699999999998,42.83000000000000,4380.14,558.51,21.88000000000010,40.700000000000000
805,3504.29,589.94,28.22000000000030,59.489999999999900,3572.47,507.8,17.5300000000002,38.68000000000000,4626.42,676.26,45.26999999999950,86.09000000000000,3877.58,707.78,46.92000000000010,88.78000000000000,4041.69,584.47,40.559999999999900,58.05000000000000,4088.23,555.66,26.20000000000030,39.49000000000000,4205.41,519.33,25.65999999999990,46.29000000000000,4593.36,603.63,41.35000000000040,65.16000000000000,4130.33,520.99,30.44000000000050,43.43999999999990,3906.53,494.63,17.95999999999960,25.840000000000000,3500.58,601.04,31.63999999999990,70.46000000000000,4150.54,590.38,48.32999999999990,79.23000000000000,3821.55,569.61,39.50999999999980,61.60000000000000,4135.51,546.98,26.44999999999980,48.63,3900.04,528.17,27.67999999999980,42.26000000000000,3496.87,559.81,36.470000000000300,63.16000000000010,3522.26,515.74,18.079999999999900,39.559999999999900,3677.51,492.66,19.90999999999990,36.24999999999990,4010.8,512.51,22.15999999999990,35.800000000000000,2983.74,525.49,26.76000000000020,42.24000000000000,4379.77,577.34,14.449999999999800,12.020000000000000,4083.15,538.63,25.94000000000010,42.65000000000000,4381.21,558.67,21.86999999999990,40.700000000000000
806,3503.79,589.72,28.050000000000200,59.23000000000000,3571.66,507.62,17.540000000000000,38.67000000000000,4625.05,676.4,45.26999999999950,86.08000000000000,3873.69,707.98,46.909999999999900,88.78000000000000,4040.14,584.23,40.57000000000020,57.96000000000000,4089.0,555.7,26.19999999999980,39.5,4204.63,519.15,25.65999999999990,46.29000000000010,4593.7,603.6,41.35000000000040,65.16000000000000,4127.17,520.57,30.550000000000200,43.52000000000000,3904.54,494.48,17.960000000000000,25.850000000000000,3499.62,600.71,31.559999999999900,70.31999999999990,4149.18,590.58,48.32999999999990,79.24000000000000,3822.09,569.79,39.50999999999980,61.59000000000000,4134.49,547.0,26.46000000000000,48.63,3899.1,528.27,27.69000000000010,42.26000000000000,3496.61,559.9,36.4699999999998,63.16000000000000,3521.9,515.64,18.08999999999970,39.56000000000010,3675.9,492.65,19.829999999999900,36.21000000000000,4007.61,512.25,22.079999999999900,35.630000000000000,2984.4,525.44,26.759999999999800,42.239999999999900,4384.12,580.82,14.449999999999800,12.020000000000000,4082.11,538.37,25.90000000000010,42.46000000000000,4382.27,558.82,21.86999999999990,40.69999999999990
807,3503.29,589.5,27.88000000000010,58.97000000000000,3570.86,507.43,17.529999999999700,38.670000000000000,4624.91,676.51,45.27000000000040,86.09000000000000,3869.8,708.18,46.909999999999900,88.78000000000010,4038.6,583.99,40.559999999999900,57.870000000000000,4089.77,555.74,26.20000000000030,39.5,4203.85,518.97,25.65999999999990,46.28000000000000,4594.04,603.58,41.35000000000040,65.16000000000000,4124.01,520.15,30.67000000000010,43.60000000000000,3902.55,494.34,17.960000000000000,25.84000000000000,3498.65,600.37,31.5,70.18000000000000,4147.82,590.78,48.32000000000060,79.24000000000000,3822.62,569.96,39.52000000000000,61.58999999999990,4133.47,547.02,26.46000000000000,48.63,3898.17,528.37,27.69000000000010,42.26000000000000,3496.36,559.99,36.4699999999998,63.16000000000000,3521.54,515.54,18.090000000000100,39.56000000000010,3674.29,492.65,19.76000000000020,36.17000000000010,4004.41,512.0,22.01000000000020,35.46000000000000,2985.06,525.39,26.76000000000020,42.24000000000000,4388.48,584.29,14.450000000000700,12.030000000000100,4081.07,538.11,25.860000000000100,42.28000000000000,4383.34,558.98,21.86999999999990,40.69999999999990
808,3502.79,589.27,27.71000000000000,58.72000000000000,3571.58,507.28,17.5300000000002,38.680000000000100,4624.76,676.62,45.26999999999950,86.09000000000000,3865.9,708.38,46.909999999999900,88.78000000000000,4037.06,583.76,40.559999999999900,57.77000000000000,4090.54,555.78,26.19999999999980,39.5,4203.07,518.78,25.65999999999990,46.29000000000010,4594.38,603.56,41.349999999999500,65.16000000000010,4120.84,519.73,30.790000000000000,43.68999999999990,3900.56,494.19,17.960000000000000,25.84000000000000,3497.68,600.04,31.44000000000010,70.04000000000010,4146.46,590.98,48.31999999999970,79.24000000000000,3823.16,570.13,39.52000000000000,61.59000000000000,4132.46,547.04,26.44999999999980,48.63,3897.24,528.46,27.68000000000030,42.26000000000000,3496.11,560.08,36.4699999999998,63.16000000000000,3521.18,515.44,18.090000000000100,39.559999999999900,3672.68,492.64,19.68000000000030,36.13,4001.22,511.74,21.94000000000010,35.290000000000000,2985.73,525.34,26.759999999999800,42.24000000000000,4392.83,587.77,14.449999999999800,12.030000000000000,4080.04,537.85,25.81999999999970,42.09000000000000,4384.4,559.14,21.8700000000008,40.700000000000000
809,3502.29,589.05,27.540000000000000,58.46000000000000,3572.3,507.14,17.529999999999700,38.680000000000100,4624.62,676.74,45.27000000000040,86.08000000000000,3862.01,708.58,46.909999999999900,88.78000000000000,4035.51,583.52,40.56999999999970,57.680000000000100,4091.31,555.83,26.20000000000030,39.49000000000000,4202.29,518.6,25.65999999999990,46.29000000000000,4594.72,603.54,41.349999999999500,65.16000000000010,4117.68,519.3,30.90999999999990,43.780000000000100,3898.57,494.05,17.960000000000000,25.84000000000000,3496.72,599.71,31.370000000000300,69.89000000000000,4145.09,591.18,48.32999999999990,79.24000000000000,3823.7,570.3,39.51000000000020,61.59000000000000,4135.35,547.32,26.44999999999980,48.63,3896.3,528.56,27.6899999999996,42.260000000000100,3495.86,560.17,36.46000000000000,63.16000000000010,3520.82,515.34,18.08999999999970,39.569999999999900,3671.07,492.64,19.60999999999970,36.09000000000000,3998.03,511.48,21.85999999999970,35.130000000000000,2986.39,525.28,26.76000000000020,42.24000000000000,4397.19,591.25,14.450000000000700,12.030000000000000,4079.0,537.59,25.779999999999700,41.91000000000000,4385.47,559.29,21.86999999999990,40.700000000000000
810,3501.79,588.83,27.36999999999990,58.19999999999990,3573.02,507.0,17.5300000000002,38.68000000000000,4624.47,676.85,45.26999999999950,86.09000000000000,3858.11,708.78,46.909999999999900,88.78000000000000,4033.97,583.28,40.5600000000004,57.58000000000000,4092.08,555.87,26.19999999999980,39.49000000000000,4201.51,518.42,25.65999999999990,46.29000000000010,4595.06,603.51,41.349999999999500,65.16000000000000,4114.52,518.88,31.019999999999500,43.860000000000000,3896.58,493.9,17.960000000000000,25.840000000000000,3495.75,599.37,31.309999999999900,69.76000000000000,4143.73,591.38,48.33000000000080,79.24000000000000,3824.24,570.47,39.51000000000020,61.58999999999990,4138.24,547.6,26.44999999999980,48.63,3895.37,528.66,27.69000000000010,42.26000000000000,3495.6,560.26,36.470000000000300,63.16000000000000,3520.46,515.25,18.090000000000100,39.559999999999900,3669.46,492.63,19.529999999999700,36.05000000000000,3994.83,511.22,21.790000000000000,34.95999999999990,2987.05,525.23,26.759999999999800,42.24000000000000,4401.54,594.73,14.449999999999800,12.030000000000000,4077.96,537.33,25.73999999999980,41.71999999999990,4386.53,559.45,21.86999999999990,40.69999999999990
811,3501.29,588.61,27.19999999999980,57.93999999999990,3573.74,506.86,17.5300000000002,38.67000000000000,4624.33,676.97,45.27000000000040,86.07999999999990,3854.22,708.98,46.91000000000030,88.78000000000000,4032.43,583.04,40.559999999999900,57.49000000000000,4092.86,555.91,26.20000000000030,39.49000000000000,4200.73,518.24,25.660000000000800,46.29000000000000,4595.4,603.49,41.35000000000040,65.16000000000000,4111.35,518.46,31.14999999999960,43.93999999999990,3894.59,493.75,17.960000000000000,25.850000000000000,3494.78,599.04,31.25,69.62,4142.37,591.58,48.32999999999990,79.24000000000000,3824.78,570.64,39.50999999999980,61.60000000000000,4141.12,547.88,26.46000000000000,48.63,3894.44,528.76,27.67999999999980,42.26000000000000,3495.35,560.35,36.470000000000300,63.16000000000000,3520.1,515.15,18.090000000000100,39.56000000000010,3667.85,492.63,19.46000000000000,36.01000000000000,3991.64,510.96,21.71000000000000,34.79000000000000,2987.71,525.18,26.759999999999800,42.24000000000000,4407.95,596.54,14.449999999999800,12.020000000000000,4076.93,537.07,25.70000000000030,41.54000000000000,4387.6,559.61,21.86999999999990,40.69999999999990
812,3500.79,588.38,27.0300000000002,57.690000000000100,3574.46,506.71,17.529999999999700,38.68000000000000,4624.18,677.08,45.26999999999950,86.07999999999990,3850.32,709.18,46.909999999999900,88.78000000000010,4030.88,582.81,40.56999999999970,57.3900000000001,4093.63,555.95,26.19999999999980,39.49000000000000,4199.95,518.06,25.65999999999990,46.280000000000100,4595.74,603.47,41.35000000000040,65.16000000000000,4108.82,518.21,30.8100000000004,43.63,3892.61,493.61,17.949999999999800,25.840000000000000,3493.82,598.7,31.17999999999980,69.4799999999999,4141.01,591.78,48.32999999999990,79.24000000000000,3825.32,570.81,39.50999999999980,61.60000000000000,4144.01,548.16,26.46000000000000,48.63,3893.5,528.85,27.69000000000010,42.26000000000000,3495.1,560.44,36.46000000000000,63.16000000000000,3519.75,515.05,18.079999999999900,39.56000000000010,3666.24,492.62,19.38000000000010,35.97000000000000,3988.45,510.71,21.63000000000010,34.62000000000010,2988.37,525.13,26.76000000000020,42.24000000000000,4414.35,598.34,14.460000000000000,12.030000000000000,4075.89,536.81,25.66000000000030,41.360000000000000,4388.66,559.77,21.86999999999990,40.690000000000100
813,3500.29,588.16,26.860000000000100,57.430000000000100,3575.18,506.57,17.5300000000002,38.68000000000000,4624.04,677.19,45.27000000000040,86.08999999999990,3846.43,709.38,46.91000000000030,88.78000000000000,4029.34,582.57,40.559999999999900,57.30000000000000,4094.4,555.99,26.20000000000030,39.5,4199.16,517.87,25.67000000000010,46.29000000000000,4596.08,603.44,41.35000000000040,65.16000000000000,4106.29,517.96,30.48000000000050,43.319999999999900,3890.62,493.46,17.960000000000000,25.84000000000000,3492.85,598.37,31.11999999999990,69.34000000000000,4139.65,591.98,48.32000000000060,79.24000000000000,3825.86,570.98,39.50999999999980,61.60000000000000,4146.9,548.44,26.46000000000000,48.63,3892.57,528.95,27.69000000000010,42.26000000000000,3494.84,560.53,36.4699999999998,63.16000000000010,3519.39,514.95,18.079999999999900,39.559999999999900,3664.63,492.62,19.309999999999900,35.93000000000000,3985.25,510.45,21.559999999999900,34.45000000000000,2989.03,525.08,26.759999999999800,42.24000000000000,4420.76,600.15,14.449999999999800,12.030000000000000,4074.85,536.55,25.620000000000300,41.17000000000010,4389.73,559.92,21.8700000000008,40.700000000000000
814,3499.78,587.94,26.69999999999980,57.17000000000000,3575.9,506.43,17.529999999999700,38.68000000000000,4623.89,677.31,45.26999999999950,86.08000000000000,3842.53,709.58,46.91999999999960,88.78000000000000,4027.8,582.33,40.559999999999900,57.20999999999990,4095.17,556.03,26.19999999999980,39.5,4198.38,517.69,25.67000000000010,46.29000000000000,4596.42,603.42,41.35000000000040,65.16000000000010,4103.76,517.72,30.13999999999940,43.0,3888.63,493.31,17.960000000000000,25.85000000000000,3491.88,598.04,31.059999999999900,69.19000000000010,4138.29,592.19,48.31999999999970,79.2299999999999,3826.4,571.15,39.50999999999980,61.60000000000000,4149.79,548.72,26.46000000000000,48.63,3891.64,529.05,27.68000000000030,42.26000000000000,3494.59,560.62,36.4699999999998,63.16000000000000,3519.03,514.85,18.08999999999970,39.559999999999900,3663.02,492.61,19.23000000000000,35.890000000000000,3982.06,510.19,21.48000000000000,34.29000000000000,2989.69,525.02,26.759999999999800,42.24000000000000,4427.17,601.96,14.449999999999800,12.030000000000000,4073.82,536.29,25.579999999999500,40.99000000000000,4390.79,560.08,21.86999999999990,40.69999999999990
815,3499.28,587.72,26.529999999999700,56.91000000000000,3576.61,506.29,17.540000000000000,38.68000000000000,4623.75,677.42,45.27000000000040,86.09000000000000,3838.64,709.78,46.91000000000030,88.78000000000000,4026.25,582.1,40.57000000000020,57.10000000000000,4095.94,556.07,26.20000000000030,39.5,4197.6,517.51,25.67000000000010,46.29000000000000,4596.76,603.4,41.349999999999500,65.16000000000000,4101.22,517.47,29.81999999999970,42.68000000000000,3886.64,493.17,17.960000000000000,25.84000000000000,3490.91,597.7,31.0,69.06000000000000,4136.92,592.39,48.32999999999990,79.24000000000000,3825.73,569.22,39.50999999999980,61.60000000000000,4152.18,548.92,26.46000000000000,48.63,3890.7,529.15,27.69000000000010,42.26000000000000,3494.34,560.72,36.46000000000000,63.15000000000000,3518.67,514.75,18.090000000000100,39.57000000000010,3661.41,492.61,19.16000000000030,35.85000000000000,3978.87,509.93,21.40000000000010,34.12000000000000,2990.35,524.97,26.76000000000020,42.24000000000000,4433.57,603.77,14.450000000000700,12.030000000000000,4072.78,536.02,25.53999999999950,40.81000000000010,4391.86,560.24,21.86999999999990,40.68999999999990
816,3498.78,587.49,26.35999999999970,56.66000000000000,3577.33,506.14,17.540000000000000,38.680000000000100,4623.6,677.53,45.26999999999950,86.09000000000000,3834.74,709.98,46.92000000000010,88.77000000000000,4024.71,581.86,40.57000000000020,57.01000000000000,4096.71,556.12,26.19999999999980,39.49000000000000,4196.82,517.33,25.67000000000010,46.29000000000000,4597.1,603.38,41.349999999999500,65.16000000000000,4098.69,517.22,29.48000000000050,42.370000000000000,3884.65,493.02,17.960000000000000,25.840000000000000,3489.95,597.37,30.93000000000030,68.91000000000000,4135.56,592.59,48.32999999999990,79.24000000000000,3825.06,567.3,39.51000000000020,61.59000000000000,4154.57,549.12,26.450000000000700,48.63,3889.77,529.24,27.67999999999980,42.26000000000000,3494.08,560.81,36.470000000000300,63.15000000000010,3518.31,514.66,18.090000000000100,39.56000000000010,3659.81,492.6,19.079999999999900,35.809999999999900,3975.67,509.67,21.340000000000100,33.95000000000000,2991.01,524.92,26.759999999999800,42.24000000000000,4439.98,605.58,14.450000000000700,12.020000000000000,4071.74,535.76,25.5,40.63,4392.92,560.39,21.86999999999990,40.700000000000000
817,3498.28,587.27,26.1899999999996,56.40000000000000,3578.05,506.0,17.540000000000000,38.68000000000000,4623.46,677.65,45.26999999999950,86.08000000000000,3830.85,710.18,46.91000000000030,88.7700000000001,4023.17,581.62,40.559999999999900,56.92000000000000,4097.48,556.16,26.200000000000700,39.49000000000000,4196.47,517.21,25.73999999999980,46.18999999999990,4597.44,603.35,41.35000000000040,65.16000000000000,4096.16,516.97,29.150000000000500,42.059999999999900,3882.66,492.88,17.960000000000000,25.840000000000000,3488.98,597.04,30.86999999999990,68.77000000000000,4134.2,592.79,48.32999999999990,79.24000000000000,3824.39,565.37,39.51000000000020,61.59000000000000,4156.95,549.32,26.46000000000000,48.63,3888.83,529.34,27.69000000000010,42.26000000000000,3493.83,560.9,36.470000000000300,63.15000000000000,3517.95,514.56,18.090000000000100,39.56000000000010,3658.2,492.59,19.0,35.78000000000000,3972.48,509.42,21.259999999999800,33.78000000000000,2991.67,524.87,26.759999999999800,42.24000000000000,4446.38,607.38,14.460000000000000,12.030000000000000,4070.7,535.5,25.47000000000030,40.440000000000100,4393.82,559.63,21.86999999999990,40.700000000000000
